//
// File Name , item = start time / end time, ...
//
words-E-EW,EW=0.04/0.55,flew=1.60/0.77,screws=3.24/1.12,stewpot=4.06/0.87
words-O-OA,OA=0.0/0.2,goat=0.97/0.45,boat=1.99/0.6,coat=3.04/0.65
words-O-OI,OI=0.04/0.3,poison=0.98/0.88,coin=2.24/0.68,noise=3.36/0.85
words-O-OY,OY=0.03/0.3,boy=1.01/0.80,toys=2.23/0.70,oyster=3.54/0.75
//
// individual words
//
Words/hawk,hawk=0.1587/0.2312
Words/hamster,hamster=0.0748/0.4739
Words/horn,horn=0.1179/0.3378
Words/hilly,hilly=0.0884/0.3424
Words/hatchet,hatchet=0.1065/0.3310
Words/bloodhound,bloodhound=0.1269/0.6303
Words/hand,hand=0.1156/0.3628
Words/hat,hat=0.0952/0.3378
Words/hot,hot=0.0612/0.2925
Words/hit,hit=0.1088/0.3038
Words/sandbox,sandbox=0.1904/0.7437
Words/boxer,boxer=0.0453/0.7210
Words/six,six=0.2335/0.3446
Words/excavator,excavator=0.0430/0.9070
Words/jack in the box,jack in the box=0.0725/0.7823
Words/sixteen,sixteen=0.1609/0.9637
Words/dozer,dozer=0.1496/0.5328
Words/sled,sled=0.2675/0.3696
Words/dig,dig=0.0589/0.2857
Words/cloud,cloud=0.1723/0.4761
Words/dark,dark=0.1/0.65
Words/slide,slide=0.1700/0.4376
Words/window,window=0.0362/0.4988
Words/garden,garden=0.0952/0.4376
Words/bed,bed=0.0136/0.4104
Words/bulldog,bulldog=0.1269/0.5464
Words/spider,spider=0.2040/0.3673
Words/proud,proud=0.1062/0.5937
Words/drum,drum=0.0566/0.4444
Words/draw,draw=0.1678/0.3900
Words/laundress,laundress=0.1587/0.6371
Words/cauldron,cauldron=0.1587/0.5260
Words/juggler,juggler=0.1269/0.4467
Words/jelly-jars,jelly-jars=0.1269/1.0000
Words/jellyfish,jellyfish=0.1179/0.5986
Words/life jacket,life jacket=0.0839/0.5578
Words/jewelry,jewelry=0.1133/0.9931
Words/judge,judge=0.2176/0.4149
Words/climb,climb=0.0907/0.5260
Words/lion,lion=0.0770/0.5192
Words/tricycle,tricycle=0.1020/0.5895
Words/ice cream,ice cream=0.0453/0.7142
Words/diving,diving=0.3729/1.0645
Words/five,five=0.1666/0.7187
Words/lizard,lizard=0.1383/0.4671
Words/frisbee,frisbee=0.2789/0.4784
Words/slippers,slippers=0.2154/0.5056
Words/chimney,chimney=0.0748/0.5328
Words/swing,swing=0.4708/0.5979
Words/fiddle,fiddle=0.1746/0.3560
Words/unicycle,unicycle=0.0272/0.7891
Words/sing,sing=0.2416/0.3708
Words/ostrich,ostrich=0.0498/0.5714
Words/tie,tie=0.0090/0.3945
Words/quiet,quiet=0.1564/0.3582
Words/pie,pie=0.1088/0.3764
Words/flies,flies=0.25/0.6458
Words/pie man,pie man=0.1520/0.6333
Words/bow tie,bow tie=0.1927/0.5646
Words/collie,collie=0.1201/0.3968
Words/cookies,cookies=0.0748/0.6734
Words/strawberries,strawberries=0.1604/1.0125
Words/beanie cap,beanie cap=0.0725/0.5555
Words/groceries,groceries=0.0793/0.6621
Words/labrador retriever,labrador retriever=0.1564/1.2834
Words/blackberries,blackberries=0.0204/0.7210
Words/light,light=0.0249/0.4172
Words/frightened,frightened=0.1496/0.4671
Words/nightgown,nightgown=0.0416/0.8229
Words/lightning,lightning=0.0929/0.4784
Words/night,night=0.0226/0.4353
Words/flashlight,flashlight=0.1428/0.5306
Words/fight,fight=0.2416/0.1687
Words/flight,flight=0.2267/0.5351
Words/giraffe,giraffe=0.1269/0.5963
Words/thirsty,thirsty=0.0702/0.6553
Words/stir,stir=0.3333/0.4671
Words/shirt,shirt=0.1428/0.4399
Words/armadillo,armadillo=0.0861/0.6780
Words/stilts,stilts=0.2766/0.3582
Words/silly,silly=0.2040/0.4149
Words/mother,mother=0.0294/0.5056
Words/clam,clam=0.1700/0.4603
Words/mouse,mouse=0.0385/0.5396
Words/moth,moth=0.0612/0.4308
Words/man,man=0.0249/0.5941
Words/mouth,mouth=0.5/0.7062
Words/camel,camel=0.1201/0.4467
Words/grizzly bear,grizzly bear=0.1179/0.6371
Words/zipper,zipper=0.0181/0.5873
Words/gazelle,gazelle=0.0430/0.4943
Words/hazelnuts,hazelnuts=0.0816/1.2947
Words/saw,saw=0.2335/0.3197
Words/glass,glass=0.0249/0.6553
Words/sofa,sofa=0.1972/0.4444
Words/grass,grass=0.1437/0.6354
Words/seagulls,seagulls=0.0793/1.0340
Words/question,question=0.1292/0.5215
Words/purse,purse=0.0362/0.4965
Words/squirrel,squirrel=0.2108/0.3900
Words/nose,nose=0.1133/0.5941
Words/present,present=0.0975/0.4807
Words/raccoons,raccoons=0.0408/0.7120
Words/boots,boots=0.2244/0.6122
Words/gloves,gloves=0.1587/0.5714
Words/crayons,crayons=0.1854/0.7458
Words/walnuts,walnuts=0.0589/0.6757
Words/binoculars,binoculars=0.1156/0.7959
Words/brush,brush=0.0408/0.5668
Words/squash,squash=0.2154/0.5215
Words/fishing net,fishing net=0.1269/0.5147
Words/eyelash,eyelash=0.0476/0.7278
Words/starfish,starfish=0.2403/0.5895
Words/dish,dish=0.0612/0.5124
Words/cushion,cushion=0.0907/0.4308
Words/skateboard,skateboard=0.3038/0.4852
Words/sky,sky=0.2653/0.3922
